Year,Node,Average Similarity
1992,著名,0.24651480702318482
1992,训练,0.24651053789811037
1992,安排,0.24601680677883403
1992,世纪,0.24558914122507744
1992,劳动,0.24529207156030172
1992,走向,0.24515792089946492
1992,专家,0.2430105047665306
1992,运动员,0.24157497914719214
1992,面临,0.24084114337090365
1992,工作人员,0.24042282864144168
1992,科学家,0.239724887170128
1992,外国,0.2393415062544272
1992,尊重,0.2392601687653163
1992,事业,0.23890958818578228
1992,经济,0.23876610536550738
1992,农民,0.23795136171825154
1992,夫人,0.23767386161789453
1992,职业,0.23741439808659331
1992,纪念,0.23692220695239982
1992,艺术,0.23656176422367392
1992,已有,0.23638358189887607
1992,能力,0.23629392898574317
1992,日本,0.23615002363305732
1992,治疗,0.2359266424762834
1992,部队,0.2359039495823924
1992,实行,0.2358941031024628
1992,教授,0.23578246728968374
1992,保障,0.23577843247384755
1992,做好,0.2356279384844082
1992,群众,0.23551615750052265
1992,引导,0.23507739330843552
1992,精神,0.23489257462860383
1992,社会,0.2348878877525477
1992,毕业,0.23458798536934802
1992,条件,0.23413918551403223
1992,包括,0.23403601663321563
1992,食品,0.23387392030395182
1992,亲切,0.23350114452162968
1992,指导,0.23342450001497858
1992,作品,0.23309412035975874
1992,服务,0.2328688589875231
1992,抓住,0.23266318751518258
1992,基层,0.23242825054630792
1992,比赛,0.2320481588987192
1992,选手,0.23144199852783656
1992,中心,0.2312569533349927
1992,目的,0.2309127876285425
1992,参加,0.23048219937331899
1992,吸引,0.22982158901688365
1992,男子,0.2286887344395377
1992,模式,0.22860210035572348
1992,作家,0.22854574107248143
1992,队伍,0.22827334410136507
1992,优秀,0.22817686860708847
1992,追求,0.22788304873962992
1992,原因,0.225961582485548
1992,形式,0.22582912986579629
1992,人民,0.22570077174333567
1992,参与,0.22542860781409077
1992,思想,0.2253436635142749
1992,面对,0.22509470374621066
1992,支持,0.22470396000546278
1992,台湾,0.2245552171136915
1992,情况,0.22451072362894864
1992,城市,0.2245023072764431
1992,创作,0.22384961429484113
1992,发展,0.2236763661362461
1992,国家,0.2236693196152289
1992,革命,0.22271969876031286
1992,电视,0.22255308765764395
1992,政治,0.22249126641713468
1992,担任,0.2222498693340218
1992,文化,0.2222276881298761
1992,局面,0.2221724041881635
1992,成功,0.22203420448241776
1992,成绩,0.22197097824099138
1992,传统,0.22113374117569826
1992,不到,0.22099855928153722
1992,科学,0.22093928332642182
1992,给予,0.22093085099741355
1992,美国,0.22023875746376737
1992,小时,0.2199435523643936
1992,举办,0.21990293154934631
1992,人士,0.21874677343774088
1992,党员,0.21872927557638625
1992,读者,0.21858808538425215
1992,世界,0.21802835177975832
1992,自由,0.21782285958221279
1992,冠军,0.21754058056808623
1992,代表,0.21686250804779456
1992,接受,0.21661272933034553
1992,天津,0.21628735911523558
1992,利用,0.21627080709356622
1992,关键,0.2162612689678202
1992,体育,0.2155488210816666
1992,北京,0.21518608226834499
1992,西班牙,0.2149570458040563
1992,展示,0.214927381730264
1992,德国,0.21468954600547394
1992,研究所,0.21466838474356637
1992,拥有,0.2146676915131279
1992,同志,0.21416212768130696
1992,基础,0.21389474266583158
1992,意义,0.21385278199444113
1992,东京,0.2137744470317032
1992,西藏,0.21342404424836955
1992,上海,0.21322378854161686
1992,采访,0.2131336067908818
1992,少数民族,0.21296724849908621
1992,措施,0.21289321183006174
1992,官兵,0.21274864114820957
1992,军队,0.2124450642269911
1992,东西,0.21231716504493325
1992,地区,0.21198810468014984
1992,过程,0.2118811168775116
1992,努力,0.2117799240135655
1992,地方,0.21177103573974876
1992,人员,0.21122180635935253
1992,经验,0.21089449390461765
1992,大陆,0.21082555427763267
1992,记者,0.21062772014399164
1992,时期,0.2102276455879826
1992,权利,0.2092578558193654
1992,方式,0.20911893375294724
1992,金牌,0.20887491988383003
1992,负责人,0.208723419297909
1992,知识,0.2081780377967456
1992,解决,0.20802864555231074
1992,干部,0.20800864035935746
1992,培训,0.2079213896439862
1992,全国,0.20763212283017093
1992,考察,0.20745573492394281
1992,提出,0.2068034223828119
1992,新加坡,0.2067733002807369
1992,行业,0.20674743123122097
1992,夺得,0.2063740811589145
1992,改变,0.20591095078390897
1992,参观,0.20455206704047538
1992,全体,0.20439164878166827
1992,保证,0.20438107141514414
1992,人物,0.2043614671517586
1992,在于,0.2040001893051199
1992,印度,0.20394213528362745
1992,协会,0.20375105066551374
1992,状况,0.20349095615836763
1992,朝鲜,0.20326237610934936
1992,选择,0.2032191536014842
1992,法律,0.20307400761191377
1992,产品,0.20295274119401716
1992,地位,0.2027393130143893
1992,广州,0.20248286387662298
1992,澳大利亚,0.20241393452299009
1992,标准,0.20226512634262597
1992,民族,0.20224862768478
1992,公司,0.2022343994185482
1992,缺乏,0.20218292700568424
1992,职工,0.2019265874759438
1992,小组,0.20169916969829613
1992,座谈会,0.20164544536664927
1992,建设,0.20133832315962338
1992,开放,0.2011774656238015
1992,报纸,0.2002345120975959
1992,责任,0.2000424423898311
1992,友好,0.19994444037144332
1992,很大,0.19963071894707138
1992,友谊,0.19943866594550536
1992,改进,0.19940164086130477
1992,比例,0.19916060835737542
1992,文章,0.19903992103009494
1992,科技人员,0.19888399994557665
1992,毛泽东,0.1982738982847671
1992,恢复,0.19802239571803623
1992,单位,0.1979071693782954
1992,出发,0.19769977355740734
1992,客人,0.19735673146764027
1992,处于,0.19729813107663824
1992,目标,0.19721365554891912
1992,山东,0.19718717096239022
1992,大会,0.1971531586011046
1992,国民经济,0.19691088745735355
1992,需求,0.19667279543643146
1992,改善,0.19590173010743156
1992,调查,0.19556392071595818
1992,国际,0.19555627197488068
1992,形势,0.1955181152089355
1992,巴西,0.19546341362226868
1992,方向,0.19537682466439366
1992,方针,0.19529772933918177
1992,信息,0.19526866473948834
1992,香港,0.19504079222679138
1992,企业,0.1950078112524502
1992,历史,0.1949714115849629
1992,乡镇企业,0.19493687016524605
1992,效果,0.1943246348540193
1992,做法,0.19414248223387703
1992,制度,0.19403374740450652
1992,承担,0.19291257581759974
1992,邓小平,0.19263177173039348
1992,湖南,0.19248070539042508
1992,文学,0.1923882567237333
1992,成员,0.1923143686246626
1992,事件,0.19219615613830457
1992,指挥,0.191935124086965
1992,广东,0.1913621665276203
1992,结束,0.1913291731100414
1992,内容,0.19123840835137465
1992,政策,0.19075185298612438
1992,李先念,0.1904434339364165
1992,人才,0.19032400915610423
1992,发出,0.1903199424496708
1992,体现,0.19011286880398534
1992,实践,0.19007207894909015
1992,全县,0.1898683833399999
1992,英国,0.18962283340311542
1992,打击,0.18942342859875297
1992,产业,0.1893041365079044
1992,会议,0.18921814242512294
1992,泰国,0.18916265686647488
1992,树立,0.1889533427035071
1992,推动,0.18885781850243352
1992,程度,0.18871949770555055
1992,邀请,0.1884745974285701
1992,创造,0.188261659143819
1992,较大,0.1882118337317226
1992,本报记者,0.18779073227388957
1992,作用,0.18765454614515772
1992,提高,0.18755763120104357
1992,稳定,0.18750821044380517
1992,中央,0.18749497233669168
1992,态度,0.18737451951067471
1992,企业家,0.18712044822186538
1992,研究,0.18652983697265693
1992,生产,0.186222226426159
1992,人数,0.18621533967016898
1992,市场,0.18594007128753612
1992,围绕,0.18591802271524654
1992,水平,0.1858577316761324
1992,访问,0.1857395069001569
1992,非洲,0.18561298039156138
1992,介绍,0.18545622824086355
1992,搞好,0.18535125718365625
1992,改革开放,0.18520266916026773
1992,文艺,0.18507552901570945
1992,用户,0.18500792784328313
1992,原则,0.1849917799772061
1992,计划,0.18495876870127684
1992,标志,0.18487299283601574
1992,质量,0.18476742325523465
1992,数量,0.18398261235393198
1992,建筑,0.18362924245368575
1992,人类,0.18351821877907232
1992,办法,0.1832140038154789
1992,领导,0.18318109433214688
1992,环境,0.1831569365542574
1992,因素,0.18307307404802017
1992,建立,0.1830261683417964
1992,战略,0.1827762204116767
1992,功能,0.18272764723479135
1992,胜利,0.18260756040894494
1992,汽车,0.1825292307845096
1992,建成,0.18221941162092783
1992,法国,0.1820461909219469
1992,岗位,0.18196768324207707
1992,控制,0.1819606126122868
1992,规模,0.1817523745301458
1992,手段,0.18174419025938535
1992,部门,0.18162919746078166
1992,负责,0.18143749189054229
1992,中国共产党,0.1813584347111509
1992,主持,0.18122550618556357
1992,贸易,0.18100955321923973
1992,保护,0.18082473868715396
1992,研制,0.18029892175775214
1992,抓好,0.18009668196906747
1992,农业,0.17961951675488777
1992,文明,0.1795546605261331
1992,亚洲,0.17952428989534833
1992,专业,0.17937868591590025
1992,检查,0.17929467211295033
1992,指出,0.1792282243979346
1992,系统,0.17912093154394748
1992,省市,0.17894479071663827
1992,战胜,0.17891623571361462
1992,推广,0.1786163183140386
1992,住房,0.1784637389301332
1992,俄罗斯,0.17839011386728165
1992,调整,0.17837791991679325
1992,中国队,0.17821453914968008
1992,飞机,0.17817446889029337
1992,方法,0.17816594757677354
1992,大使,0.17768712142079146
1992,人口,0.17732190598071235
1992,采用,0.17706895129966368
1992,改革,0.17704427369015732
1992,完善,0.17695099207543835
1992,领导人,0.1768138408276838
1992,落实,0.17668469745627383
1992,湖北,0.1766770633763259
1992,时说,0.17648779973387718
1992,出口,0.17647872796070943
1992,工作者,0.17624474973561838
1992,位于,0.17610180512377896
1992,制订,0.17578082198526748
1992,消费者,0.1756440449083589
1992,打破,0.17559610067185052
1992,贯彻,0.17549331541912458
1992,开幕,0.17548965363158392
1992,土地,0.17548093330307105
1992,承包,0.17547124036654985
1992,主席,0.1754344517614731
1992,谈话,0.17540007426413065
1992,带领,0.17522315295009883
1992,业务,0.1751919042741515
1992,符合,0.17503810900541925
1992,确保,0.17443727537720782
1992,体制,0.17414675203641666
1992,价值,0.17397277953928894
1992,变化,0.17386372988448315
1992,外交,0.1738098289279901
1992,现代化,0.1737043014007438
1992,设立,0.17369591688602856
1992,关系,0.1736450637546704
1992,管理,0.17354682961613246
1992,江苏,0.1734869959812189
1992,招待会,0.17337997103129157
1992,市场经济,0.17328563870228442
1992,证明,0.1732678245176974
1992,市长,0.17307522526183694
1992,基地,0.17283522420245961
1992,新华社,0.17274024961612275
1992,河南,0.17263188234232751
1992,收入,0.17263011473048592
1992,体系,0.17244231497350426
1992,石油,0.17240216081827572
1992,推出,0.17233580786773225
1992,有利于,0.1722028432893999
1992,科研,0.17196634077687853
1992,总统,0.17196534249509118
1992,斗争,0.17143852225283987
1992,技术,0.17134686467266574
1992,繁荣,0.17092030189124888
1992,科技,0.17073928927714677
1992,出席,0.17064943875080532
1992,机制,0.17046489643374668
1992,粮食,0.17032806606022352
1992,损失,0.17002501066044434
1992,显示,0.1699372021308572
1992,交流,0.1692634399922699
1992,规划,0.16922096435710327
1992,越南,0.1692075394478041
1992,机关,0.16906309127807617
1992,改造,0.16897664096244833
1992,道路,0.16889847183273626
1992,北京市,0.16832342273411677
1992,特色,0.16826128792593775
1992,社会主义,0.16816537327987632
1992,广西,0.1675833585028796
1992,人权,0.1672332360188371
1992,价格,0.1671086939954266
1992,深圳,0.1670718375670234
1992,意识,0.16696333745014422
1992,全省,0.16689752195913768
1992,观念,0.16681608238939158
1992,实力,0.16665818046816847
1992,欧洲,0.16655235712598895
1992,相结合,0.16633544674085587
1992,作者,0.16593104718041787
1992,重点,0.1655325388593465
1992,会见,0.16473867333273298
1992,提供,0.1646788587467265
1992,公民,0.1645859246593468
1992,官员,0.164452948885941
1992,方案,0.16434669794188334
1992,利益,0.1641027063669003
1992,全国政协,0.1640022008190143
1992,取消,0.16384067916378534
1992,埃及,0.1636178945719274
1992,中国政府,0.16360926111564808
1992,来访,0.16332053139652172
1992,月份,0.1631102146023942
1992,超过,0.1629181974135416
1992,破坏,0.16258335643515145
1992,收到,0.16257704798247397
1992,莫斯科,0.1625423791827922
1992,苏联,0.1624792162713009
1992,报道,0.16243404049195886
1992,销售,0.16235816674595027
1992,今天上午,0.16203515643503555
1992,全市,0.16198676275377422
1992,意大利,0.16191002236890426
1992,独立,0.16188003070959725
1992,充分发挥,0.16175485828641764
1992,保险,0.16166856412574188
1992,委员,0.1613083588554687
1992,银行,0.161281671547859
1992,成立,0.16115676185365804
1992,访华,0.16106456281022005
1992,现实,0.16100391850221096
1992,自治区,0.1606872262644399
1992,素质,0.16048114092002824
1992,团长,0.16043309199134098
1992,交易,0.16032908320158107
1992,协调,0.16001116008180932
1992,购买,0.1595288694826598
1992,涉及,0.1594093432361932
1992,活力,0.15935576641836116
1992,优势,0.15931565496955336
1992,华盛顿,0.1588968178545384
1992,呼吁,0.15879787527716038
1992,增加,0.15873638112290003
1992,加工,0.15856726530977747
1992,代表团,0.1580995131552834
1992,维护,0.1580471262796638
1992,委员会,0.15793882304629714
1992,率领,0.15787355623870475
1992,评为,0.1576428118056243
1992,顺利,0.15742325471694937
1992,发挥,0.15715605446819178
1992,基金,0.1570452963069235
1992,新闻,0.1569027862290746
1992,阶段,0.1567927015100404
1992,合作,0.156476406265319
1992,做出,0.15626647012289038
1992,当选,0.15613554915432462
1992,团结,0.15610126318582862
1992,工程,0.15600480075887183
1992,乡镇,0.15598092322266593
1992,秩序,0.15585875991232617
1992,资本主义,0.15585055029422967
1992,理论,0.1558145778925763
1992,援助,0.1556464563095078
1992,民主,0.15529736648937784
1992,马克思主义,0.15495262540800056
1992,发生,0.15494541562709613
1992,平均,0.15474525337904385
1992,成果,0.15461947089157155
1992,增强,0.15426576475507206
1992,山东省,0.1542157006171561
1992,局势,0.1539674483470081
1992,紧张,0.15396304781903924
1992,厂长,0.153908853015872
1992,出版,0.15381367458510645
1992,书记,0.15371122568384887
1992,本报讯,0.15365853709812016
1992,制定,0.15347210526197536
1992,抵达,0.1530032589570763
1992,开辟,0.15297766162332185
1992,商品,0.15283394831511163
1992,承认,0.1527225298557392
1992,正确,0.15265947876056446
1992,进口,0.15247904588036315
1992,分析,0.15231642072309845
1992,铁路,0.15221405227082907
1992,机构,0.152013306246744
1992,和平,0.15163978204591988
1992,路线,0.15151877378680043
1992,公路,0.15125331025301797
1992,办理,0.1511246967849504
1992,连续,0.1510606843632521
1992,机场,0.1508787398408983
1992,资料,0.15067696075924894
1992,加速,0.15020174821166649
1992,监督,0.14988045447227574
1992,材料,0.1497213494455077
1992,推进,0.1496126602413421
1992,加快,0.14922946925783895
1992,政府,0.1489154286874631
1992,流通,0.1488772501650545
1992,设计,0.14878177854050065
1992,建议,0.14868662625397602
1992,发行,0.1485205163084662
1992,探索,0.14840115869859444
1992,指标,0.14837426828585334
1992,投资,0.14778926323369607
1992,军事,0.14768913061809294
1992,观点,0.1475460649919264
1992,柬埔寨,0.14746989595905408
1992,讨论,0.14745999446388372
1992,讲话,0.1471138699844326
1992,授予,0.1470934962373726
1992,配套,0.1468532763843991
1992,国民,0.14674487149285287
1992,党中央,0.14657880250633376
1992,办公室,0.14648655554298887
1992,治理,0.14634691332418895
1992,设施,0.14483975821664347
1992,品种,0.14461296545245597
1992,贡献,0.1446026110848815
1992,选举,0.14436096273669877
1992,农产品,0.14424582369164707
1992,引进,0.14421893425823487
1992,试验,0.1442062339563038
1992,经理,0.14408149702724107
1992,全国人大常委会,0.14399606686507918
1992,结构,0.14385731706453353
1992,案件,0.14384654400505356
1992,经营,0.14377103510706388
1992,冲突,0.1435641119851894
1992,总公司,0.14339624869531578
1992,作出,0.14327249487804383
1992,联合国,0.14315090618413134
1992,个体,0.14309588766935252
1992,有限公司,0.14288465905281686
1992,集团,0.14286943394498727
1992,竞争,0.14271501772412934
1992,江泽民,0.1419913599017969
1992,速度,0.14128544156622028
1992,设备,0.1411334290409211
1992,报告,0.14102768492836928
1992,发表,0.14083745835598596
1992,试点,0.14053339334492831
1992,工资,0.14051977045757255
1992,中共中央,0.14037652330991535
1992,优质,0.140237714307978
1992,以色列,0.1397500722525046
1992,矛盾,0.13889776646476432
1992,中华人民共和国,0.13855574028470466
1992,解放,0.13836710880865755
1992,首脑会议,0.1377982253055136
1992,会谈,0.13760029655141928
1992,工业,0.13698254736889268
1992,经济体制,0.1365421046454882
1992,电子,0.13653268826376533
1992,人民大会堂,0.1365108986951641
1992,人民政府,0.13633053702753536
1992,综合,0.13624885084933228
1992,投入,0.1362225374917394
1992,项目,0.13568751307530807
1992,旅游,0.13543348014354706
1992,用于,0.13528110211734304
1992,开发,0.13487503184101632
1992,吸收,0.13487133792764747
1992,外长,0.13476100009049952
1992,行政,0.13462932918643214
1992,实施,0.13395953944586603
1992,秘书长,0.13382893136328028
1992,文件,0.13359759882399716
1992,产量,0.13353551399039545
1992,领域,0.13329246361768737
1992,职务,0.13319455991623944
1992,调动,0.13306495710516097
1992,今天下午,0.13270646153190702
1992,联合,0.13264796940475396
1992,总理,0.1325858327531323
1992,下降,0.13212667631235012
1992,资金,0.13175810748692027
1992,意见,0.13175472112122885
1992,文物,0.1312804516865728
1992,分配,0.1309849227941835
1992,议会,0.13096967429767564
1992,部长,0.130836726387137
1992,外交部,0.12967598058052898
1992,决策,0.12959734096969525
1992,兴建,0.1295815910951993
1992,制造,0.12896342354721016
1992,人民币,0.12877370578419303
1992,统计,0.12866607596425667
1992,减少,0.1280045496088635
1992,谈判,0.12795852735331378
1992,积极性,0.1278520329980199
1992,经济效益,0.1276522486557051
1992,决议,0.1271575684515164
1992,步伐,0.1270694799682836
1992,执行,0.12666786444786282
1992,法规,0.12663191455157147
1992,高产,0.1263096093670609
1992,前景,0.12617219264436627
1992,出版社,0.1260623363009894
1992,预计,0.12584164969085418
1992,先进,0.12568708370948575
1992,激烈,0.12497916990487846
1992,科学技术,0.12495194216134008
1992,突破,0.12483843926762797
1992,李鹏,0.12473014941842285
1992,南非,0.1244471521145597
1992,效益,0.12444376361738775
1992,市委,0.12441174810771476
1992,公开,0.12353932390892014
1992,总书记,0.12341904166855455
1992,阿拉伯,0.12330672666238449
1992,交换,0.12308153702118962
1992,集体,0.12272823827590831
1992,进展,0.12218088443515841
1992,强化,0.12207310600686319
1992,成员国,0.12180577541135021
1992,宪法,0.12160622096169241
1992,面积,0.11981550841256208
1992,商业,0.11941818282315411
1992,资源,0.11929194682959429
1992,公布,0.11895793735904177
1992,依法,0.11885499984947677
1992,实事求是,0.11822187591382523
1992,条例,0.11727939197582375
1992,友好合作,0.11687405269170545
1992,立场,0.11614139259015162
1992,巴勒斯坦,0.11609397288987931
1992,财政,0.11595363760386239
1992,贷款,0.11580540147638813
1992,金融,0.11539600275879361
1992,生产力,0.11515091657254499
1992,能源,0.11409271702400803
1992,声明,0.11235164378568069
1992,巴黎,0.11189638477625306
1992,运输,0.11181880878380586
1992,共和国,0.11171534807258046
1992,修改,0.11084844340503062
1992,产值,0.10910955666727626
1992,大胆,0.10817444622132581
1992,产品质量,0.10798015718146697
1992,合同,0.1073806956698446
1992,利润,0.10727350565499251
1992,市政府,0.10704210291126955
1992,交通,0.10673401625730942
1992,施工,0.1055464484373626
1992,外贸,0.10546345330928404
1992,增长,0.10346863454342195
1992,审议,0.10328734679550854
1992,草案,0.10237303055515609
1992,国务院,0.10117477036474906
1992,正式,0.10027037443804372
1992,进程,0.0985665195765569
1992,签订,0.09825497965530022
1992,亏损,0.09600939150400382
1992,职能,0.09409109295643482
1992,中东,0.09395571296900204
1992,国营,0.09354316431683363
1992,达成,0.09280777757641734
1992,主管部门,0.0913713440183819
1992,总产值,0.09094319513701286
1992,签署,0.09018863205673154
1992,批准,0.09018183989239108
1992,协议,0.09007485243539835
1992,权力,0.08425060306320485
1992,协定,0.08115486610565603
1992,转化,0.08083601779851717
1992,物资,0.07981872843751281
1992,条约,0.07123169005301196
1992,去年同期,0.06844238608537875
2003,老人,0.41632881814613937
2003,孩子,0.3975621549785137
2003,儿童,0.37312386713922024
2003,来到,0.3465258534252644
2003,只能,0.33900331797078254
2003,感受,0.33519811131060123
2003,朋友,0.3348686639778316
2003,本报记者,0.33468176789581777
2003,感到,0.32912917533889413
2003,找到,0.3256066354736686
2003,热情,0.3239399493485689
2003,家庭,0.32289085421711206
2003,电话,0.3197063334286213
2003,图为,0.3142728293314576
2003,希望,0.31314835861325263
2003,来自,0.31212126158177855
2003,告诉,0.3066545366868377
2003,经历,0.30536125868558883
2003,健康,0.30504149675369263
2003,展示,0.30261704120785
2003,选择,0.30132827900350095
2003,东西,0.29913686476647855
2003,生命,0.29569260831922295
2003,电视,0.2942566582560539
2003,医生,0.2914876465499401
2003,机会,0.29081898611038925
2003,重视,0.2898215129598975
2003,世纪,0.2892805901914835
2003,过程,0.2870751404762268
2003,发现,0.2868819392472506
2003,包括,0.2862889026850462
2003,时间,0.286252386495471
2003,学生,0.2844311751797795
2003,努力,0.2833652766048908
2003,不到,0.27791704040020704
2003,理解,0.27620716106146576
2003,贫困,0.27602580390870574
2003,表现,0.27598585091531275
2003,新疆,0.27525323707610366
2003,面对,0.274849234521389
2003,事情,0.27294771548360586
2003,运动,0.2710602581501007
2003,工作人员,0.270255610216409
2003,现象,0.26986568346619605
2003,北京市,0.26897972844541074
2003,关注,0.2669727383181453
2003,附图片,0.26655229937285185
2003,小时,0.2664358079060912
2003,大学生,0.2659423280507326
2003,关系,0.2657269274443388
2003,重庆,0.2654635176435113
2003,大学,0.26545906978659334
2003,追求,0.26525929395109415
2003,医院,0.264375341553241
2003,享受,0.2627477137930691
2003,才能,0.26253255300223827
2003,地区,0.2600874350219965
2003,活动,0.2589542208611965
2003,位于,0.25782956667244433
2003,队员,0.2563312188722193
2003,台湾,0.25597717344760895
2003,学校,0.2559420138038695
2003,病人,0.2554529784992337
2003,出发,0.2552509663999081
2003,生活,0.2549586956575513
2003,艺术,0.2510797504335642
2003,效果,0.25029020212590697
2003,接受,0.2500108556821942
2003,采访,0.24991139978170396
2003,介绍,0.24844637349247933
2003,创造,0.2484307662770152
2003,目标,0.2483764062076807
2003,演出,0.24833223458379508
2003,开放,0.24822078727185726
2003,广州,0.24795122109353543
2003,天津,0.2476378682628274
2003,关心,0.24761235512793064
2003,农民,0.24744839057326318
2003,意义,0.24677428655326367
2003,观众,0.2466515094228089
2003,影响,0.24646399030461907
2003,回答,0.24631705913692714
2003,队伍,0.24617465876042843
2003,记者,0.24610367137938738
2003,带来,0.24568866454064847
2003,患者,0.24541621144860984
2003,经济,0.24469448633491994
2003,矛盾,0.24443168373778462
2003,工作,0.24440533585846425
2003,中心,0.24388729177415372
2003,状况,0.24350679934956132
2003,成功,0.2433442911505699
2003,中国,0.24322899531573058
2003,教育,0.2422109553590417
2003,连续,0.24205693691037594
2003,内容,0.24192661754786968
2003,北京,0.24152476720511915
2003,拥有,0.24116915702819824
2003,香港,0.24084069151431323
2003,保证,0.24001423195004462
2003,河南,0.2396983228251338
2003,发展,0.2395891711115837
2003,情况,0.2393735682964325
2003,本报讯,0.2389972649142146
2003,居民,0.2382423894479871
2003,广东,0.23791790075600147
2003,形象,0.23770758725702762
2003,基础,0.23752631336450578
2003,读者,0.23688896983861923
2003,职业,0.2368711620941758
2003,冠军,0.23664982426911593
2003,教授,0.23649212886579335
2003,村民,0.23629146296530962
2003,黄河,0.23568441469222307
2003,市民,0.2356684503518045
2003,日本,0.23543808523565532
2003,现场,0.2353427431359887
2003,考察,0.2348416633158922
2003,创作,0.23467858299612998
2003,吸引,0.23456166218966246
2003,部队,0.2343215049058199
2003,农村,0.2340768326446414
2003,对象,0.23403895244002343
2003,专业,0.2334560821019113
2003,上海,0.23331889905035497
2003,比赛,0.23308323077857496
2003,残疾人,0.2327594691887498
2003,关键,0.2326455185934901
2003,安排,0.23200990594923496
2003,力量,0.23176891723647713
2003,做好,0.23167509865015745
2003,困难,0.23133206900209188
2003,欧洲,0.23126423642039298
2003,方向,0.23061895199120044
2003,紧张,0.23057821303606033
2003,成绩,0.23019449364393949
2003,城市,0.23011507626622915
2003,国家,0.22992995735257865
2003,举办,0.2292708969861269
2003,出版,0.2290439715795219
2003,选手,0.22865832509472966
2003,地方,0.22834429539740086
2003,深圳,0.22806264255195857
2003,社区,0.22721251968294381
2003,知识,0.22712437730282545
2003,社会,0.2263317212462425
2003,祖国,0.22632461346685886
2003,训练,0.22619376299902796
2003,事业,0.2259965427964926
2003,教师,0.2259379567950964
2003,培训,0.22585428617894648
2003,保障,0.22515710964798927
2003,印度,0.22431912383064628
2003,展开,0.22416179988533258
2003,服务,0.22382034100592135
2003,文化,0.22376719772815704
2003,院长,0.22352625906467438
2003,负责,0.22314062729477882
2003,世界,0.22296960851177572
2003,尊重,0.22206397591158747
2003,探索,0.2212754262983799
2003,有利于,0.22122168827801944
2003,鼓励,0.22114576399326324
2003,人口,0.2202323165163398
2003,现实,0.21961871173232794
2003,注重,0.2190899360924959
2003,实行,0.2190657391399145
2003,已有,0.21898037157952785
2003,作者,0.21879088094457985
2003,革命,0.2187077459320426
2003,作品,0.21842191149480641
2003,重点,0.21824390381574632
2003,突破,0.21812556322664023
2003,著名,0.2179931797273457
2003,战胜,0.21770544871687889
2003,体育,0.21747214745730162
2003,俄罗斯,0.2174579134210944
2003,职工,0.21732698563486338
2003,移民,0.21639765039086342
2003,运动员,0.21630741894245148
2003,目的,0.21627300053834916
2003,全国,0.21619590297341346
2003,环境,0.21604206558316946
2003,给予,0.21602075435221196
2003,参加,0.21595240543596447
2003,非洲,0.21591846287250518
2003,态度,0.2156192008033395
2003,绿色,0.2145752179250121
2003,报道,0.2144100135099143
2003,提供,0.2143703217431903
2003,建设,0.2142339290678501
2003,江苏,0.21415369965136052
2003,推出,0.21411900971084832
2003,建成,0.21408253122121096
2003,时代,0.21398112500086428
2003,劳动,0.21369139470160006
2003,活力,0.2135619119182229
2003,山东,0.2134419833868742
2003,保护,0.21335398428142072
2003,传统,0.21326583627611398
2003,韩国,0.2125806810706854
2003,涉及,0.21256429456174375
2003,旅客,0.21234643496572972
2003,全球,0.21217991404235362
2003,方式,0.2121551313251257
2003,参与,0.21174462221562862
2003,南京,0.21173739599063993
2003,利用,0.21104526154696943
2003,单位,0.2109705401584506
2003,意识,0.2099305223301053
2003,缺乏,0.20955136444419623
2003,培养,0.20920604053884745
2003,新华社,0.20883334759622812
2003,结束,0.20858645000495016
2003,专家,0.20845851115882397
2003,体现,0.20806506726890803
2003,研究所,0.20743186585605145
2003,政治,0.20735823780298232
2003,办公室,0.20723974417895077
2003,日益,0.2071889631450176
2003,亚洲,0.20707096537575126
2003,广场,0.20678628005087377
2003,权利,0.20665087133646012
2003,集体,0.2063152006454766
2003,旅游,0.2062165067344904
2003,推行,0.2055844145640731
2003,引导,0.20538451354950665
2003,人民,0.2052743126824498
2003,解决,0.2052445600554347
2003,独立,0.20512574054300786
2003,发出,0.2049436421878636
2003,协会,0.20363767251372336
2003,官兵,0.20362809907644988
2003,负责人,0.20337044585496186
2003,能力,0.20335217606276274
2003,访问,0.202995342630893
2003,通知,0.20282300407998263
2003,形式,0.20264975449070335
2003,机场,0.2025481179729104
2003,医疗,0.20253687486052513
2003,时期,0.20251825649291277
2003,方针,0.20238711684942245
2003,产业,0.2022703669220209
2003,就业,0.20213694781064986
2003,新闻,0.2018753357976675
2003,学习,0.2018582497909665
2003,导致,0.20177078653126956
2003,群众,0.20153029520064591
2003,浙江,0.20121360121294857
2003,公司,0.2010950728878379
2003,研究,0.2010517248697579
2003,文明,0.20098724745213986
2003,推进,0.20080757558345794
2003,带领,0.20064207267016174
2003,岗位,0.20060595285147428
2003,宣传,0.2003523152321577
2003,企业,0.20029306031763552
2003,成果,0.20010969139635562
2003,推动,0.19978889167308808
2003,系统,0.19957579120993615
2003,面临,0.19939232788980008
2003,工作者,0.1993884927779436
2003,建立,0.19872039280831813
2003,市长,0.19867954015731812
2003,积极性,0.1986017875187099
2003,阶段,0.19841197378933428
2003,代表,0.19826234832406045
2003,友好,0.19776822373270989
2003,优秀,0.19718591306358577
2003,价值,0.19718237847089767
2003,计划,0.1971689123660326
2003,法院,0.19695446452125906
2003,人类,0.19651967227458955
